"filename", "language", "Python", "Batch", "PowerShell", "Properties", "C", "JSON", "reStructuredText", "YAML", "Markdown", "JavaScript", "HTML", "comment", "blank", "total"
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\pip\_internal\operations\build\metadata.py", "Python", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10, 40
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\pip\_internal\operations\build\metadata_editable.py", "Python", 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10, 42
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\pip\_internal\operations\build\metadata_legacy.py", "Python", 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16, 75
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\pip\_internal\operations\build\wheel.py", "Python", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 38
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\pip\_internal\operations\build\wheel_editable.py", "Python", 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 47
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\pip\_internal\operations\build\wheel_legacy.py", "Python", 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17, 103
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\pip\_internal\operations\check.py", "Python", 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 40, 188
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\pip\_internal\operations\freeze.py", "Python", 214, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 30, 256
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\pip\_internal\operations\install\__init__.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\pip\_internal\operations\install\editable_legacy.py", "Python", 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 47
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\pip\_internal\operations\install\wheel.py", "Python", 529, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 118, 741
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\pip\_internal\operations\prepare.py", "Python", 529, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 113, 89, 731
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\pip\_internal\pyproject.py", "Python", 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 29, 180
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\pip\_internal\req\__init__.py", "Python", 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 19, 93
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\pip\_internal\req\constructors.py", "Python", 474, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 79, 577
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\pip\_internal\req\req_file.py", "Python", 424, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 93, 553
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\pip\_internal\req\req_install.py", "Python", 731, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 108, 915
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\pip\_internal\req\req_set.py", "Python", 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 120
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\pip\_internal\req\req_uninstall.py", "Python", 489, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 104, 651
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\pip\_internal\resolution\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\pip\_internal\resolution\base.py", "Python", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 21
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\pip\_internal\resolution\legacy\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\pip\_internal\resolution\legacy\resolver.py", "Python", 450, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 81, 601
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\pip\_internal\resolution\resolvelib\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\pip\_internal\resolution\resolvelib\base.py", "Python", 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 35, 142
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\pip\_internal\resolution\resolvelib\candidates.py", "Python", 480, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 99, 608
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\pip\_internal\resolution\resolvelib\factory.py", "Python", 656, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 80, 813
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\pip\_internal\resolution\resolvelib\found_candidates.py", "Python", 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 26, 156
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\pip\_internal\resolution\resolvelib\provider.py", "Python", 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 36, 256
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\pip\_internal\resolution\resolvelib\reporter.py", "Python", 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 20, 81
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\pip\_internal\resolution\resolvelib\requirements.py", "Python", 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 45, 179
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\pip\_internal\resolution\resolvelib\resolver.py", "Python", 238, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 46, 318
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\pip\_internal\self_outdated_check.py", "Python", 185, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 48, 249
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\pip\_internal\utils\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\pip\_internal\utils\_jaraco_text.py", "Python", 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 110
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\pip\_internal\utils\_log.py", "Python", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14, 39
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\pip\_internal\utils\appdirs.py", "Python", 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 17, 53
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\pip\_internal\utils\compat.py", "Python", 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 19, 64
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\pip\_internal\utils\compatibility_tags.py", "Python", 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 29, 166
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\pip\_internal\utils\datetime.py", "Python", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 12
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\pip\_internal\utils\deprecation.py", "Python", 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 23, 121
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\pip\_internal\utils\direct_url_helpers.py", "Python", 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 8, 88
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\pip\_internal\utils\egg_link.py", "Python", 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 73
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\pip\_internal\utils\encoding.py", "Python", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 37
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\pip\_internal\utils\entrypoints.py", "Python", 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 15, 85
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\pip\_internal\utils\filesystem.py", "Python", 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 32, 154
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\pip\_internal\utils\filetypes.py", "Python", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 28
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\pip\_internal\utils\glibc.py", "Python", 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 14, 89
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\pip\_internal\utils\hashes.py", "Python", 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 37, 152
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\pip\_internal\utils\logging.py", "Python", 273, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 54, 349
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\pip\_internal\utils\misc.py", "Python", 603, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 159, 790
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\pip\_internal\utils\models.py", "Python", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 40
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\pip\_internal\utils\packaging.py", "Python", 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 16, 58
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\pip\_internal\utils\setuptools_build.py", "Python", 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 25, 147
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\pip\_internal\utils\subprocess.py", "Python", 197, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 25, 261
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\pip\_internal\utils\temp_dir.py", "Python", 220, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 55, 297
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\pip\_internal\utils\unpacking.py", "Python", 215, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 29, 258
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\pip\_internal\utils\urls.py", "Python", 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 13, 63
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\pip\_internal\utils\virtualenv.py", "Python", 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 26, 105
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\pip\_internal\utils\wheel.py", "Python", 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 36, 137
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\pip\_internal\vcs\__init__.py", "Python", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 16
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\pip\_internal\vcs\bazaar.py", "Python", 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 16, 113
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\pip\_internal\vcs\git.py", "Python", 402, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 69, 527
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\pip\_internal\vcs\mercurial.py", "Python", 146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17, 164
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\pip\_internal\vcs\subversion.py", "Python", 237, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 48, 325
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\pip\_internal\vcs\versioncontrol.py", "Python", 570, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 113, 706
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\pip\_internal\wheel_builder.py", "Python", 291, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 46, 356
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\pip\_vendor\__init__.py", "Python", 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 11, 122
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\pip\_vendor\cachecontrol\__init__.py", "Python", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7, 29
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\pip\_vendor\cachecontrol\_cmd.py", "Python", 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 21, 71
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\pip\_vendor\cachecontrol\adapter.py", "Python", 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 28, 162
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\pip\_vendor\cachecontrol\cache.py", "Python", 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 21, 75
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\pip\_vendor\cachecontrol\caches\__init__.py", "Python", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 9
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\pip\_vendor\cachecontrol\caches\file_cache.py", "Python", 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 37, 182
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\pip\_vendor\cachecontrol\caches\redis_cache.py", "Python", 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 12, 49
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\pip\_vendor\cachecontrol\controller.py", "Python", 348, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 80, 495
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\pip\_vendor\cachecontrol\filewrapper.py", "Python", 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 23, 120
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\pip\_vendor\cachecontrol\heuristics.py", "Python", 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 38, 155
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\pip\_vendor\cachecontrol\serialize.py", "Python", 135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 32, 207
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\pip\_vendor\cachecontrol\wrapper.py", "Python", 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8, 44
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\pip\_vendor\certifi\__init__.py", "Python", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\pip\_vendor\certifi\__main__.py", "Python", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 13
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\pip\_vendor\certifi\core.py", "Python", 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 21, 109
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\pip\_vendor\chardet\__init__.py", "Python", 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 13, 116
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\pip\_vendor\chardet\big5freq.py", "Python", 340, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 4, 387
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\pip\_vendor\chardet\big5prober.py", "Python", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 6, 48
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\pip\_vendor\chardet\chardistribution.py", "Python", 158, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 34, 262
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\pip\_vendor\chardet\charsetgroupprober.py", "Python", 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 10, 107
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\pip\_vendor\chardet\charsetprober.py", "Python", 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 25, 148
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\pip\_vendor\chardet\cli\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\pip\_vendor\chardet\cli\chardetect.py", "Python", 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 17, 113
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\pip\_vendor\chardet\codingstatemachine.py", "Python", 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 14, 91
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\pip\_vendor\chardet\codingstatemachinedict.py", "Python", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 20
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\pip\_vendor\chardet\cp949prober.py", "Python", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 6, 50
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\pip\_vendor\chardet\enums.py", "Python", 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 86
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\pip\_vendor\chardet\escprober.py", "Python", 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 12, 103
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\pip\_vendor\chardet\escsm.py", "Python", 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 18, 262
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\pip\_vendor\chardet\eucjpprober.py", "Python", 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 15, 103
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\pip\_vendor\chardet\euckrfreq.py", "Python", 151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 6, 197
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\pip\_vendor\chardet\euckrprober.py", "Python", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 6, 48
"c:\Users\Joinner\Documents\Projects\Python\Practicas\Practicas_flet\Pimeros_pasos_flet\venv_primeros_pasos_flet\Lib\site-packages\pip\_vendor\chardet\euctwfreq.py", "Python", 340, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 6, 389
